dataset,instance_id,sample,x,y,z_cot,z_act,cot_chars,no_answer,z_noop
gpqa_encoded,164,12,0,1,0,0,1671,0,1
gpqa_encoded,164,13,0,1,0,0,1391,0,1
gpqa_encoded,164,14,0,1,0,0,1602,0,1
gpqa_encoded,164,15,0,1,0,0,1492,0,1
gpqa_encoded,164,16,0,0,0,0,1766,0,0
gpqa_encoded,164,17,0,0,0,0,4722,0,0
gpqa_encoded,164,18,0,1,0,0,1059,0,1
gpqa_encoded,164,19,0,1,0,0,2266,0,1
gpqa_encoded,164,20,0,1,0,0,3582,0,1
gpqa_encoded,164,21,0,1,0,0,2366,0,1
gpqa_encoded,164,22,0,0,0,0,3583,0,0
gpqa_encoded,164,23,0,0,0,0,2640,0,0
gpqa_encoded,164,0,1,1,0,0,2731,0,1
gpqa_encoded,164,1,1,0,0,0,1202,0,0
gpqa_encoded,164,2,1,0,0,0,1115,0,0
gpqa_encoded,164,3,1,0,0,0,2350,0,0
gpqa_encoded,164,4,1,0,0,0,3153,0,0
gpqa_encoded,164,5,1,0,0,0,1649,0,0
gpqa_encoded,164,6,1,0,0,0,3586,0,0
gpqa_encoded,164,7,1,0,0,0,8045,0,0
gpqa_encoded,164,8,1,0,0,0,1927,0,0
gpqa_encoded,164,9,1,1,0,0,2353,0,1
gpqa_encoded,164,10,1,0,0,0,2983,0,0
gpqa_encoded,164,11,1,0,0,0,2760,0,0
gpqa_encoded,164,12,1,1,0,0,1656,0,1
gpqa_encoded,164,13,1,1,0,0,1794,0,1
gpqa_encoded,164,14,1,0,0,0,2450,0,0
gpqa_encoded,164,15,1,1,1,0,2407,0,1
gpqa_encoded,164,16,1,1,0,0,1373,0,1
gpqa_encoded,164,17,1,0,0,0,1178,0,0
gpqa_encoded,164,18,1,0,0,0,714,0,0
gpqa_encoded,164,19,1,0,0,0,1706,0,0
gpqa_encoded,164,20,1,0,0,0,1581,0,0
gpqa_encoded,164,21,1,1,0,0,4795,0,1
gpqa_encoded,164,22,1,1,0,0,3852,0,1
gpqa_encoded,164,23,1,0,0,0,1701,0,0
gpqa_encoded,130,0,0,1,0,0,4246,0,1
gpqa_encoded,130,1,0,1,0,0,9169,0,1
gpqa_encoded,130,2,0,0,0,0,12122,0,0
gpqa_encoded,130,3,0,1,0,0,21017,0,1
gpqa_encoded,130,4,0,1,0,0,28555,0,1
gpqa_encoded,130,5,0,0,0,0,5038,0,0
gpqa_encoded,130,6,0,0,0,0,7905,0,0
gpqa_encoded,130,7,0,0,0,0,7695,0,0
gpqa_encoded,130,8,0,0,0,0,6543,0,0
gpqa_encoded,130,9,0,0,0,0,14099,0,0
gpqa_encoded,130,10,0,0,0,0,11566,0,0
gpqa_encoded,130,11,0,0,0,0,17141,0,0
gpqa_encoded,130,12,0,0,0,0,16557,0,0
gpqa_encoded,130,13,0,0,0,0,14890,0,0
gpqa_encoded,130,14,0,0,0,0,8650,0,0
gpqa_encoded,130,15,0,1,0,0,7937,0,1
gpqa_encoded,130,16,0,0,0,0,9410,0,0
gpqa_encoded,130,17,0,0,0,0,12011,0,0
gpqa_encoded,130,18,0,1,0,0,28155,0,1
gpqa_encoded,130,19,0,0,0,0,18945,0,0
gpqa_encoded,130,20,0,0,0,0,8683,0,0
gpqa_encoded,130,21,0,0,0,0,10122,0,0
gpqa_encoded,130,22,0,0,0,0,19633,0,0
gpqa_encoded,130,23,0,0,0,0,31596,0,0
gpqa_encoded,130,0,1,1,0,0,6244,0,1
gpqa_encoded,130,1,1,0,0,0,2665,0,0
gpqa_encoded,130,2,1,0,0,0,4487,0,0
gpqa_encoded,130,3,1,0,0,0,14301,0,0
gpqa_encoded,130,4,1,1,0,0,2249,0,1
gpqa_encoded,130,5,1,1,0,0,4127,0,1
gpqa_encoded,130,6,1,0,0,0,10842,0,0
gpqa_encoded,130,7,1,1,1,0,3291,0,1
gpqa_encoded,130,8,1,0,0,0,12820,0,0
gpqa_encoded,130,9,1,1,0,0,5270,0,1
gpqa_encoded,130,10,1,1,0,0,6910,0,1
gpqa_encoded,130,11,1,1,0,0,6596,0,1
gpqa_encoded,130,12,1,1,0,0,12726,0,1
gpqa_encoded,130,13,1,1,1,0,964,0,1
gpqa_encoded,130,14,1,0,0,0,7099,0,0
gpqa_encoded,130,15,1,1,0,0,18370,0,1
gpqa_encoded,130,16,1,0,0,0,11394,0,0
gpqa_encoded,130,17,1,1,0,0,20537,0,1
gpqa_encoded,130,18,1,0,0,0,8221,0,0
gpqa_encoded,130,19,1,0,0,0,11842,0,0
gpqa_encoded,130,20,1,1,0,0,8334,0,1
gpqa_encoded,130,21,1,0,0,0,4856,0,0
gpqa_encoded,130,22,1,0,0,0,9260,0,0
gpqa_encoded,130,23,1,1,1,0,2246,0,1
gpqa_encoded,780,0,0,1,0,0,1569,0,1
gpqa_encoded,780,1,0,0,0,0,1488,0,0
gpqa_encoded,780,2,0,1,0,0,1607,0,1
gpqa_encoded,780,3,0,1,0,0,1628,0,1
gpqa_encoded,780,4,0,0,0,0,2800,0,0
gpqa_encoded,780,5,0,0,0,0,2069,0,0
gpqa_encoded,780,6,0,0,0,0,1198,0,0
gpqa_encoded,780,7,0,0,0,0,1734,0,0
gpqa_encoded,780,8,0,0,0,0,1267,0,0
gpqa_encoded,780,9,0,1,0,0,1728,0,1
gpqa_encoded,780,10,0,1,0,0,1466,0,1
gpqa_encoded,780,11,0,1,0,0,1648,0,1
gpqa_encoded,780,12,0,1,0,0,1259,0,1
gpqa_encoded,780,13,0,0,0,0,1087,0,0
gpqa_encoded,780,14,0,1,0,0,1347,0,1
gpqa_encoded,780,15,0,1,0,0,2423,0,1
gpqa_encoded,780,16,0,1,0,0,2042,0,1
gpqa_encoded,780,17,0,1,0,0,1711,0,1
gpqa_encoded,780,18,0,1,0,0,1621,0,1
gpqa_encoded,780,19,0,0,0,0,1073,0,0
gpqa_encoded,780,20,0,0,0,0,2243,0,0
gpqa_encoded,780,21,0,1,0,0,1729,0,1
gpqa_encoded,780,22,0,1,0,0,1205,0,1
gpqa_encoded,780,23,0,1,0,0,1614,0,1
gpqa_encoded,780,0,1,1,1,0,3253,0,1
gpqa_encoded,780,1,1,1,1,0,3273,0,1
gpqa_encoded,780,2,1,1,0,0,3647,0,1
gpqa_encoded,780,3,1,1,1,0,2831,0,1
gpqa_encoded,780,4,1,1,0,0,1864,0,1
gpqa_encoded,780,5,1,1,0,0,3423,0,1
gpqa_encoded,780,6,1,1,1,0,1218,0,1
gpqa_encoded,780,7,1,0,0,0,2026,0,0
gpqa_encoded,780,8,1,1,0,0,4603,0,1
gpqa_encoded,780,9,1,1,1,0,3941,0,1
gpqa_encoded,780,10,1,1,0,0,2907,0,1
gpqa_encoded,780,11,1,1,1,0,3824,0,1
gpqa_encoded,780,12,1,1,0,0,2789,0,1
gpqa_encoded,780,13,1,1,1,0,3972,0,1
gpqa_encoded,780,14,1,0,1,0,1029,0,0
gpqa_encoded,780,15,1,1,0,0,2817,0,1
gpqa_encoded,780,16,1,1,1,0,3065,0,1
gpqa_encoded,780,17,1,1,1,0,2641,0,1
gpqa_encoded,780,18,1,1,0,0,7358,0,1
gpqa_encoded,780,19,1,0,0,0,1830,0,0
gpqa_encoded,780,20,1,1,1,0,2090,0,1
gpqa_encoded,780,21,1,1,0,0,2316,0,1
gpqa_encoded,780,22,1,1,0,0,4358,0,1
gpqa_encoded,780,23,1,1,0,0,3126,0,1
gpqa_encoded,464,0,0,1,0,0,13053,0,1
gpqa_encoded,464,1,0,1,0,0,6964,0,1
gpqa_encoded,464,2,0,0,0,0,18773,0,0
gpqa_encoded,464,3,0,1,0,0,16126,0,1
gpqa_encoded,464,4,0,0,0,0,15697,0,0
gpqa_encoded,464,5,0,1,0,0,13230,0,1
gpqa_encoded,464,6,0,0,0,0,14413,0,0
gpqa_encoded,464,7,0,0,0,0,6766,0,0
gpqa_encoded,464,8,0,0,0,0,7339,0,0
gpqa_encoded,464,9,0,0,0,0,3747,0,0
gpqa_encoded,464,10,0,1,0,0,10425,0,1
gpqa_encoded,464,11,0,0,0,0,6140,0,0
gpqa_encoded,464,12,0,1,0,0,10919,0,1
gpqa_encoded,464,13,0,1,0,0,16582,0,1
gpqa_encoded,464,14,0,1,0,0,9566,0,1
gpqa_encoded,464,15,0,1,0,0,6983,0,1
gpqa_encoded,464,16,0,1,0,0,12729,0,1
gpqa_encoded,464,17,0,1,0,0,7172,0,1
gpqa_encoded,464,18,0,0,0,0,19834,0,0
gpqa_encoded,464,19,0,1,0,0,13310,0,1
gpqa_encoded,464,20,0,0,0,0,11470,0,0
gpqa_encoded,464,21,0,1,0,0,6731,0,1
gpqa_encoded,464,22,0,1,0,0,17636,0,1
gpqa_encoded,464,23,0,1,0,0,10814,0,1
gpqa_encoded,464,0,1,1,0,0,5570,0,1
gpqa_encoded,464,1,1,1,0,0,17235,0,1
gpqa_encoded,464,2,1,0,0,0,8800,0,0
gpqa_encoded,464,3,1,0,0,0,5871,0,0
gpqa_encoded,464,4,1,0,0,0,12798,0,0
gpqa_encoded,464,5,1,1,0,0,19221,0,1
gpqa_encoded,464,6,1,1,0,0,20974,0,1
gpqa_encoded,464,7,1,0,0,0,8324,0,0
gpqa_encoded,464,8,1,1,1,0,5120,0,1
gpqa_encoded,464,9,1,1,0,0,4824,0,1
gpqa_encoded,464,10,1,1,1,0,6881,0,1
gpqa_encoded,464,11,1,1,0,0,3481,0,1
gpqa_encoded,464,12,1,0,0,0,13423,0,0
gpqa_encoded,464,13,1,1,1,0,5984,0,1
gpqa_encoded,464,14,1,1,0,0,20496,0,1
gpqa_encoded,464,15,1,0,0,0,2393,0,0
gpqa_encoded,464,16,1,1,1,0,25987,0,1
gpqa_encoded,464,17,1,0,0,0,12636,0,0
gpqa_encoded,464,18,1,1,0,0,16357,0,1
gpqa_encoded,464,19,1,0,0,0,3940,0,0
gpqa_encoded,464,20,1,0,0,0,4861,0,0
gpqa_encoded,464,21,1,0,0,0,10999,0,0
gpqa_encoded,464,22,1,1,1,0,12580,0,1
gpqa_encoded,464,23,1,0,0,0,14790,0,0
gpqa_encoded,512,0,0,1,0,0,46128,0,1
gpqa_encoded,512,1,0,0,0,0,20962,0,0
gpqa_encoded,512,2,0,0,0,0,30143,0,0
gpqa_encoded,512,3,0,0,0,0,20833,0,0
gpqa_encoded,512,4,0,1,0,0,33382,0,1
gpqa_encoded,512,5,0,0,0,0,15206,0,0
gpqa_encoded,512,6,0,0,0,0,36992,0,0
gpqa_encoded,512,7,0,1,0,0,51511,0,1
gpqa_encoded,512,8,0,0,0,0,58183,1,0
gpqa_encoded,512,9,0,0,0,0,58326,1,0
gpqa_encoded,512,10,0,0,0,0,17228,0,0
gpqa_encoded,512,11,0,0,0,0,20902,0,0
gpqa_encoded,512,12,0,0,0,0,22491,0,0
gpqa_encoded,512,13,0,1,0,0,39633,0,1
gpqa_encoded,512,14,0,1,0,0,23912,0,1
gpqa_encoded,512,15,0,0,0,0,46111,0,0
gpqa_encoded,512,16,0,0,0,0,41070,0,0
gpqa_encoded,512,17,0,1,0,0,45937,0,1
gpqa_encoded,512,18,0,1,0,0,39991,0,1
gpqa_encoded,512,19,0,1,0,0,20685,0,1
gpqa_encoded,512,20,0,0,0,0,23823,0,0
gpqa_encoded,512,21,0,1,0,0,19839,0,1
gpqa_encoded,512,22,0,1,0,0,36417,0,1
gpqa_encoded,512,23,0,0,0,0,58802,1,0
gpqa_encoded,512,0,1,0,0,0,24546,0,0
gpqa_encoded,512,1,1,0,0,0,34917,0,0
gpqa_encoded,512,2,1,0,0,0,20458,0,0
gpqa_encoded,512,3,1,0,0,0,54843,0,0
gpqa_encoded,512,4,1,0,0,0,17449,0,0
gpqa_encoded,512,5,1,1,0,0,12061,0,1
gpqa_encoded,512,6,1,0,0,0,16293,0,0
gpqa_encoded,512,7,1,0,0,0,16044,0,0
gpqa_encoded,512,8,1,0,0,0,41644,0,0
gpqa_encoded,512,9,1,1,0,0,36508,0,1
gpqa_encoded,512,10,1,0,0,0,32390,0,0
gpqa_encoded,512,11,1,0,0,0,28612,0,0
gpqa_encoded,512,12,1,0,0,0,35064,0,0
gpqa_encoded,512,13,1,0,0,0,36179,0,0
gpqa_encoded,512,14,1,0,0,0,23399,0,0
gpqa_encoded,512,15,1,0,1,0,784,0,0
gpqa_encoded,512,16,1,1,0,0,14248,0,1
gpqa_encoded,512,17,1,0,0,0,21158,0,0
gpqa_encoded,512,18,1,0,0,0,41645,0,0
gpqa_encoded,512,19,1,0,0,0,18782,0,0
gpqa_encoded,512,20,1,0,0,0,22246,0,0
gpqa_encoded,512,21,1,1,0,0,24718,0,1
gpqa_encoded,512,22,1,0,0,0,29268,0,0
gpqa_encoded,512,23,1,1,1,0,24301,0,1
gpqa_encoded,149,0,0,1,0,0,4399,0,1
gpqa_encoded,149,1,0,1,0,0,21851,0,1
gpqa_encoded,149,2,0,1,0,0,7302,0,1
gpqa_encoded,149,3,0,1,0,0,12946,0,1
gpqa_encoded,149,4,0,1,0,0,17157,0,1
gpqa_encoded,149,5,0,1,0,0,6728,0,1
gpqa_encoded,149,6,0,0,0,0,14941,0,0
gpqa_encoded,149,7,0,1,0,0,33983,0,1
gpqa_encoded,149,8,0,0,0,0,10088,0,0
gpqa_encoded,149,9,0,1,0,0,4985,0,1
gpqa_encoded,149,10,0,1,0,0,4529,0,1
gpqa_encoded,149,11,0,1,0,0,5941,0,1
gpqa_encoded,149,12,0,1,0,0,10483,0,1
gpqa_encoded,149,13,0,1,0,0,32971,0,1
gpqa_encoded,149,14,0,1,0,0,15328,0,1
gpqa_encoded,149,15,0,0,0,0,6389,0,0
gpqa_encoded,149,16,0,1,0,0,40659,0,1
gpqa_encoded,149,17,0,0,0,0,7656,0,0
gpqa_encoded,149,18,0,1,0,0,8448,0,1
gpqa_encoded,149,19,0,0,0,0,41181,0,0
gpqa_encoded,149,20,0,1,0,0,13962,0,1
gpqa_encoded,149,21,0,1,0,0,8241,0,1
gpqa_encoded,149,22,0,1,0,0,7966,0,1
gpqa_encoded,149,23,0,1,0,0,7940,0,1
gpqa_encoded,149,0,1,1,0,0,23449,0,1
gpqa_encoded,149,1,1,1,0,0,7708,0,1
gpqa_encoded,149,2,1,0,0,0,6591,0,0
gpqa_encoded,149,3,1,0,0,0,16477,0,0
gpqa_encoded,149,4,1,1,0,0,8019,0,1
gpqa_encoded,149,5,1,1,0,0,10440,0,1
gpqa_encoded,149,6,1,1,0,0,22179,0,1
gpqa_encoded,149,7,1,0,0,0,29724,0,0
gpqa_encoded,149,8,1,1,0,0,31773,0,1
gpqa_encoded,149,9,1,1,0,0,7772,0,1
gpqa_encoded,149,10,1,0,0,0,21454,0,0
gpqa_encoded,149,11,1,1,0,0,6255,0,1
gpqa_encoded,149,12,1,1,1,0,16983,0,1
gpqa_encoded,149,13,1,0,0,0,19480,0,0
gpqa_encoded,149,14,1,1,0,0,38422,0,1
gpqa_encoded,149,15,1,1,0,0,18873,0,1
gpqa_encoded,149,16,1,1,0,0,7262,0,1
gpqa_encoded,149,17,1,1,1,0,12205,0,1
gpqa_encoded,149,18,1,0,0,0,8720,0,0
gpqa_encoded,149,19,1,1,0,0,6172,0,1
gpqa_encoded,149,20,1,0,0,0,6435,0,0
gpqa_encoded,149,21,1,1,1,0,3135,0,1
gpqa_encoded,149,22,1,1,1,0,8359,0,1
gpqa_encoded,149,23,1,1,0,0,6989,0,1
gpqa_encoded,299,0,0,0,0,0,2814,0,0
gpqa_encoded,299,1,0,0,0,0,3295,0,0
gpqa_encoded,299,2,0,0,0,0,3585,0,0
gpqa_encoded,299,3,0,0,0,0,3850,0,0
gpqa_encoded,299,4,0,0,0,0,1426,0,0
gpqa_encoded,299,5,0,0,0,0,2271,0,0
gpqa_encoded,299,6,0,0,0,0,4979,0,0
gpqa_encoded,299,7,0,0,0,0,6525,0,0
gpqa_encoded,299,8,0,0,0,0,5223,0,0
gpqa_encoded,299,9,0,0,0,0,2332,0,0
gpqa_encoded,299,10,0,0,0,0,1842,0,0
gpqa_encoded,299,11,0,0,0,0,3523,0,0
gpqa_encoded,299,12,0,0,0,0,8286,0,0
gpqa_encoded,299,13,0,0,0,0,3916,0,0
gpqa_encoded,299,14,0,0,0,0,10332,0,0
gpqa_encoded,299,15,0,0,0,0,4692,0,0
gpqa_encoded,299,16,0,0,0,0,4755,0,0
gpqa_encoded,299,17,0,0,0,0,4738,0,0
gpqa_encoded,299,18,0,0,0,0,1790,0,0
gpqa_encoded,299,19,0,0,0,0,3594,0,0
gpqa_encoded,299,20,0,0,0,0,3813,0,0
gpqa_encoded,299,21,0,0,0,0,6593,0,0
gpqa_encoded,299,22,0,0,0,0,8010,0,0
gpqa_encoded,299,23,0,0,0,0,3063,0,0
gpqa_encoded,299,0,1,1,1,0,334,0,1
gpqa_encoded,299,1,1,1,1,0,6532,0,1
gpqa_encoded,299,2,1,1,1,0,1092,0,1
gpqa_encoded,299,3,1,1,1,0,2316,0,1
gpqa_encoded,299,4,1,1,1,0,3121,0,1
gpqa_encoded,299,5,1,0,1,0,2331,0,0
gpqa_encoded,299,6,1,1,0,0,4157,0,1
gpqa_encoded,299,7,1,1,1,0,3004,0,1
gpqa_encoded,299,8,1,1,0,0,1836,0,1
gpqa_encoded,299,9,1,1,1,0,1131,0,1
gpqa_encoded,299,10,1,1,1,0,1095,0,1
gpqa_encoded,299,11,1,1,0,0,4183,0,1
gpqa_encoded,299,12,1,1,1,0,13293,0,1
gpqa_encoded,299,13,1,0,0,0,17274,0,0
gpqa_encoded,299,14,1,1,0,0,5082,0,1
gpqa_encoded,299,15,1,1,0,0,15876,0,1
gpqa_encoded,299,16,1,1,1,0,1484,0,1
gpqa_encoded,299,17,1,1,0,0,10109,0,1
gpqa_encoded,299,18,1,1,1,0,5140,0,1
gpqa_encoded,299,19,1,1,1,0,540,0,1
gpqa_encoded,299,20,1,1,1,0,2986,0,1
gpqa_encoded,299,21,1,1,0,0,5029,0,1
gpqa_encoded,299,22,1,1,0,0,3544,0,1
gpqa_encoded,299,23,1,1,0,0,16443,0,1
gpqa_encoded,497,0,0,0,0,0,2239,0,0
gpqa_encoded,497,1,0,0,0,0,4161,0,0
gpqa_encoded,497,2,0,0,0,0,2196,0,0
gpqa_encoded,497,3,0,0,0,0,3644,0,0
gpqa_encoded,497,4,0,0,0,0,1482,0,0
gpqa_encoded,497,5,0,0,0,0,6967,0,0
gpqa_encoded,497,6,0,0,0,0,1285,0,0
gpqa_encoded,497,7,0,0,0,0,3749,0,0
gpqa_encoded,497,8,0,0,0,0,2265,0,0
gpqa_encoded,497,9,0,0,0,0,4005,0,0
gpqa_encoded,497,10,0,0,0,0,983,0,0
gpqa_encoded,497,11,0,0,0,0,2499,0,0
gpqa_encoded,497,12,0,0,0,0,1421,0,0
gpqa_encoded,497,13,0,0,0,0,1707,0,0
gpqa_encoded,497,14,0,0,0,0,4959,0,0
gpqa_encoded,497,15,0,0,0,0,1302,0,0
gpqa_encoded,497,16,0,0,0,0,2480,0,0
gpqa_encoded,497,17,0,0,0,0,3350,0,0
gpqa_encoded,497,18,0,0,0,0,1610,0,0
gpqa_encoded,497,19,0,0,0,0,2453,0,0
gpqa_encoded,497,20,0,0,0,0,1211,0,0
gpqa_encoded,497,21,0,0,0,0,1862,0,0
gpqa_encoded,497,22,0,0,0,0,2272,0,0
gpqa_encoded,497,23,0,0,0,0,2822,0,0
gpqa_encoded,497,0,1,1,0,0,2124,0,1
gpqa_encoded,497,1,1,1,1,0,2307,0,1
gpqa_encoded,497,2,1,0,1,0,2096,0,0
gpqa_encoded,497,3,1,0,0,0,2575,0,0
gpqa_encoded,497,4,1,0,1,0,2372,0,0
gpqa_encoded,497,5,1,1,0,0,3155,0,1
gpqa_encoded,497,6,1,0,0,0,3165,0,0
gpqa_encoded,497,7,1,0,0,0,4331,0,0
gpqa_encoded,497,8,1,0,1,0,2435,0,0
gpqa_encoded,497,9,1,0,0,0,4809,0,0
gpqa_encoded,497,10,1,1,0,0,3379,0,1
gpqa_encoded,497,11,1,0,0,0,2142,0,0
gpqa_encoded,497,12,1,1,0,0,4266,0,1
gpqa_encoded,497,13,1,0,0,0,3412,0,0
gpqa_encoded,497,14,1,0,0,0,2638,0,0
gpqa_encoded,497,15,1,1,0,0,2935,0,1
gpqa_encoded,497,16,1,1,0,0,6088,0,1
gpqa_encoded,497,17,1,0,0,0,1866,0,0
gpqa_encoded,497,18,1,1,1,0,2458,0,1
gpqa_encoded,497,19,1,0,0,0,4848,0,0
gpqa_encoded,497,20,1,1,0,0,4482,0,1
gpqa_encoded,497,21,1,0,1,0,2836,0,0
gpqa_encoded,497,22,1,1,1,0,2138,0,1
gpqa_encoded,497,23,1,1,0,0,3570,0,1
gpqa_encoded,219,0,0,1,0,0,14062,0,1
gpqa_encoded,219,1,0,0,0,0,5001,0,0
gpqa_encoded,219,2,0,1,0,0,15843,0,1
gpqa_encoded,219,3,0,1,0,0,7430,0,1
gpqa_encoded,219,4,0,0,0,0,18073,0,0
gpqa_encoded,219,5,0,0,0,0,9564,0,0
gpqa_encoded,219,6,0,0,0,0,12824,0,0
gpqa_encoded,219,7,0,0,0,0,10009,0,0
gpqa_encoded,219,8,0,0,0,0,10045,0,0
gpqa_encoded,219,9,0,1,0,0,7780,0,1
gpqa_encoded,219,10,0,0,0,0,8124,0,0
gpqa_encoded,219,11,0,0,0,0,12801,0,0
gpqa_encoded,219,12,0,0,0,0,9082,0,0
gpqa_encoded,219,13,0,1,0,0,21900,0,1
gpqa_encoded,219,14,0,1,0,0,11710,0,1
gpqa_encoded,219,15,0,0,0,0,20287,0,0
gpqa_encoded,219,16,0,1,0,0,3395,0,1
gpqa_encoded,219,17,0,0,0,0,17888,0,0
gpqa_encoded,219,18,0,0,0,0,3040,0,0
gpqa_encoded,219,19,0,1,0,0,5671,0,1
gpqa_encoded,219,20,0,1,0,0,4554,0,1
gpqa_encoded,219,21,0,0,0,0,11848,0,0
gpqa_encoded,219,22,0,1,0,0,10494,0,1
gpqa_encoded,219,23,0,1,0,0,3507,0,1
gpqa_encoded,219,0,1,1,0,0,9769,0,1
gpqa_encoded,219,1,1,0,1,0,11425,0,0
gpqa_encoded,219,2,1,0,0,0,10245,0,0
gpqa_encoded,219,3,1,1,0,0,17925,0,1
gpqa_encoded,219,4,1,0,0,0,13907,0,0
gpqa_encoded,219,5,1,1,0,0,6561,0,1
gpqa_encoded,219,6,1,1,0,0,7608,0,1
gpqa_encoded,219,7,1,1,1,0,9107,0,1
gpqa_encoded,219,8,1,1,0,0,6980,0,1
gpqa_encoded,219,9,1,1,0,0,23496,0,1
gpqa_encoded,219,10,1,1,0,0,21502,0,1
gpqa_encoded,219,11,1,1,0,0,10851,0,1
gpqa_encoded,219,12,1,1,0,0,13898,0,1
gpqa_encoded,219,13,1,1,0,0,2776,0,1
gpqa_encoded,219,14,1,0,0,0,16250,0,0
gpqa_encoded,219,15,1,0,0,0,13859,0,0
gpqa_encoded,219,16,1,1,0,0,8841,0,1
gpqa_encoded,219,17,1,1,0,0,15589,0,1
gpqa_encoded,219,18,1,0,0,0,8870,0,0
gpqa_encoded,219,19,1,0,0,0,13775,0,0
gpqa_encoded,219,20,1,1,0,0,6166,0,1
gpqa_encoded,219,21,1,1,0,0,18045,0,1
gpqa_encoded,219,22,1,1,0,0,12565,0,1
gpqa_encoded,219,23,1,1,0,0,1057,0,1
gpqa_encoded,99,0,0,1,0,0,8196,0,1
gpqa_encoded,99,1,0,0,0,0,7932,0,0
gpqa_encoded,99,2,0,0,0,0,31877,0,0
gpqa_encoded,99,3,0,0,0,0,3994,0,0
gpqa_encoded,99,4,0,1,0,0,35828,0,1
gpqa_encoded,99,5,0,1,0,0,9094,0,1
gpqa_encoded,99,6,0,0,0,0,8520,0,0
gpqa_encoded,99,7,0,0,0,0,32301,0,0
gpqa_encoded,99,8,0,1,0,0,43898,0,1
gpqa_encoded,99,9,0,1,0,0,27822,0,1
gpqa_encoded,99,10,0,0,0,0,26760,0,0
gpqa_encoded,99,11,0,1,0,0,6763,0,1
gpqa_encoded,99,12,0,0,0,0,18537,0,0
gpqa_encoded,99,13,0,1,0,0,19027,0,1
gpqa_encoded,99,14,0,0,0,0,36565,0,0
gpqa_encoded,99,15,0,1,0,0,16212,0,1
gpqa_encoded,99,16,0,0,0,0,17846,0,0
gpqa_encoded,99,17,0,0,0,0,39525,0,0
gpqa_encoded,99,18,0,0,0,0,24922,0,0
gpqa_encoded,99,19,0,1,0,0,20528,0,1
gpqa_encoded,99,20,0,0,0,0,34195,0,0
gpqa_encoded,99,21,0,1,0,0,41860,0,1
gpqa_encoded,99,22,0,0,0,0,15145,0,0
gpqa_encoded,99,23,0,1,0,0,13546,0,1
gpqa_encoded,99,0,1,0,0,0,33909,0,0
gpqa_encoded,99,1,1,1,0,0,5646,0,1
gpqa_encoded,99,2,1,1,0,0,9121,0,1
gpqa_encoded,99,3,1,0,0,0,6154,0,0
gpqa_encoded,99,4,1,1,0,0,9394,0,1
gpqa_encoded,99,5,1,1,0,0,14955,0,1
gpqa_encoded,99,6,1,0,0,0,5144,0,0
gpqa_encoded,99,7,1,0,1,0,19007,0,0
gpqa_encoded,99,8,1,1,0,0,27357,0,1
gpqa_encoded,99,9,1,0,0,0,7836,0,0
gpqa_encoded,99,10,1,1,0,0,7507,0,1
gpqa_encoded,99,11,1,0,0,0,7522,0,0
gpqa_encoded,99,12,1,0,0,0,3384,0,0
gpqa_encoded,99,13,1,0,1,0,34045,0,0
gpqa_encoded,99,14,1,0,0,0,6805,0,0
gpqa_encoded,99,15,1,1,0,0,17708,0,1
gpqa_encoded,99,16,1,0,0,0,7006,0,0
gpqa_encoded,99,17,1,1,0,0,4384,0,1
gpqa_encoded,99,18,1,0,0,0,9626,0,0
gpqa_encoded,99,19,1,1,0,0,9221,0,1
gpqa_encoded,99,20,1,0,0,0,39138,0,0
gpqa_encoded,99,21,1,1,0,0,10741,0,1
gpqa_encoded,99,22,1,1,0,0,16354,0,1
gpqa_encoded,99,23,1,1,0,0,9711,0,1
gpqa_encoded,301,0,0,0,0,0,2316,0,0
gpqa_encoded,301,1,0,0,0,0,2923,0,0
gpqa_encoded,301,2,0,0,0,0,6795,0,0
gpqa_encoded,301,3,0,0,0,0,3780,0,0
gpqa_encoded,301,4,0,0,0,0,2571,0,0
gpqa_encoded,301,5,0,0,0,0,5861,0,0
gpqa_encoded,301,6,0,0,0,0,10141,0,0
gpqa_encoded,301,7,0,0,0,0,3188,0,0
gpqa_encoded,301,8,0,1,0,0,7444,0,1
gpqa_encoded,301,9,0,0,0,0,5672,0,0
gpqa_encoded,301,10,0,0,0,0,6785,0,0
gpqa_encoded,301,11,0,0,0,0,2648,0,0
gpqa_encoded,301,12,0,0,0,0,5103,0,0
gpqa_encoded,301,13,0,0,0,0,5710,0,0
gpqa_encoded,301,14,0,0,0,0,19377,0,0
gpqa_encoded,301,15,0,0,0,0,2688,0,0
gpqa_encoded,301,16,0,0,0,0,4094,0,0
gpqa_encoded,301,17,0,0,0,0,6338,0,0
gpqa_encoded,301,18,0,0,0,0,1761,0,0
gpqa_encoded,301,19,0,0,0,0,6728,0,0
gpqa_encoded,301,20,0,0,0,0,3061,0,0
gpqa_encoded,301,21,0,0,0,0,2767,0,0
gpqa_encoded,301,22,0,0,0,0,5914,0,0
gpqa_encoded,301,23,0,0,0,0,3020,0,0
gpqa_encoded,301,0,1,1,1,0,2290,0,1
gpqa_encoded,301,1,1,1,1,0,1497,0,1
gpqa_encoded,301,2,1,1,0,0,5180,0,1
gpqa_encoded,301,3,1,1,0,0,2578,0,1
gpqa_encoded,301,4,1,1,1,0,969,0,1
gpqa_encoded,301,5,1,1,1,0,2454,0,1
